show_id,Show Title,Year,Previews Date,Opening Date,Closing Date,Theatre Name,Production Type,Show Type,Show Type (Simple),Intermissions,N Performances,Run Time,Show Not Opened,Revival,Other Titles,Official Website,N People,N Performers,N Creative Team,theatre_id,Theatre Full Address,Theatre Street Address,Theatre Address Locality,Theatre Address Region,Theatre Postal Code,Theatre Year Closed,Theatre Year Demolished,Theatre Capacity
317851,But For the Grace of God,1937,,1937-01-12,,Guild Theatre,Original Production,Play,Play,,42.0,,False,False,,,37,32,5,7024.0,245 W. 52nd St. New York NY 10019,245 W. 52nd St.,New York,NY,10019,,,1222.0
314534,Behind Red Lights,1937,,1937-01-13,,Mansfield Theatre,Original Production,Play,Play,,177.0,,False,False,,,43,39,4,7037.0,256 W. 47th St. New York NY 10036,256 W. 47th St.,New York,NY,10036,,,1109.0
317389,Howdy Stranger,1937,,1937-01-14,,Longacre Theatre,Original Production,Play,Play,,77.0,,False,False,,,32,27,5,5211.0,220 West 48th Street New York NY,220 West 48th Street,New York,NY,,,,1091.0
320507,Sweet Land,1937,,1937-01-19,1937-02-28,Lafayette Theatre,Original Production,Play,Play,,35.0,,False,False,,,2,0,2,7327.0,132nd St. and 7th Ave. New York NY,132nd St. and 7th Ave.,New York,NY,,,,
320418,Naughty Naught '00,1937,,1937-01-23,1937-05-30,[Venue Name unknown],Original Production,Musical,Musical,,128.0,,False,False,,,29,21,8,7087.0,(address unknown) New York NY,(address unknown),New York,NY,,,,
317852,Tide Rising,1937,,1937-01-25,,Lyceum Theatre (Broadway),Original Production,Play,Play,,32.0,,False,False,,,38,35,3,7033.0,149 W. 45th St. New York NY 10036,149 W. 45th St.,New York,NY,10036,,,922.0
317853,Thirsty Soil,1937,,1937-02-03,,48th Street Theatre,Original Production,Play,Play,,13.0,,False,False,,,10,7,4,7094.0,157 W. 48th St. New York NY,157 W. 48th St.,New York,NY,,,1955.0,970.0
2338,Frederika,1937,,1937-02-04,1937-05-01,National Theatre,Original Production,Musical,Musical,1.0,95.0,,False,False,,,62,55,8,5259.0,1321 Pennsylvania Ave. NW Washington DC 20004,1321 Pennsylvania Ave. NW,Washington,DC,20004,,,
313080,Borderline,1937,,1937-02-09,,49th Street Theatre,Original Production,Play,Play,,,,False,False,,,2,0,2,6902.0,235 W. 49th St. New York NY,235 W. 49th St.,New York,NY,,1940.0,1940.0,750.0
318268,"Yes, My Darling Daughter",1937,,1937-02-09,,Playhouse Theatre,Original Production,Play,Play,,405.0,,False,False,,,14,7,7,5301.0,137 W. 48th St. New York NY,137 W. 48th St.,New York,NY,,,1969.0,900.0
320509,Having Wonderful Time,1937,,1937-02-20,1938-01-08,Lyceum Theatre (Broadway),Original Production,Play,Play,,372.0,,False,False,,,45,41,4,7033.0,149 W. 45th St. New York NY 10036,149 W. 45th St.,New York,NY,10036,,,922.0
312140,Power,1937,,1937-02-23,1937-07-10,Ritz Theatre,Original Production,Play,Play,,118.0,,False,False,,,10,5,5,7057.0,219 W. 48th St. New York NY 10036,219 W. 48th St.,New York,NY,10036,,,947.0
320510,The Sun and I,1937,,1937-02-26,1937-05-22,Adelphi Theatre,Original Production,Play,Play,,74.0,,False,False,,,1,0,1,7203.0,152 W. 54th St. New York NY,152 W. 54th St.,New York,NY,,,1970.0,1400.0
313081,Characters and Caricatures,1937,,1937-03-01,,Little Theatre,Original Production,Play,Play,,,,False,False,,,1,1,1,7027.0,240 W. 44th St. New York NY 10036,240 W. 44th St.,New York,NY,10036,,,597.0
321841,The Show Off,1937,,1937-03-05,1937-05-08,Lafayette Theatre,Revival,Play,Play,,,,False,True,,,2,0,2,7327.0,132nd St. and 7th Ave. New York NY,132nd St. and 7th Ave.,New York,NY,,,,
321842,Love in Humble Life,1937,,1937-03-09,1937-04-10,Experimental Theatre,Revival,Play,Play,,,,False,True,,,2,0,2,7110.0,22 W. 63rd St. New York NY,22 W. 63rd St.,New York,NY,,1941.0,1957.0,1025.0
321843,Clock on the Stairs,1937,,1937-03-09,1937-04-10,Experimental Theatre,Revival,Play,Play,,,,False,True,,,1,0,1,7110.0,22 W. 63rd St. New York NY,22 W. 63rd St.,New York,NY,,1941.0,1957.0,1025.0
321844,A Regular Fix,1937,,1937-03-09,1937-04-10,Experimental Theatre,Revival,Play,Play,,,,False,True,,,1,0,1,7110.0,22 W. 63rd St. New York NY,22 W. 63rd St.,New York,NY,,1941.0,1957.0,1025.0
313902,Ghosts,1937,,1937-03-21,,Vanderbilt Theatre,Revival,Play,Play,,,,False,True,,,3,0,3,5086.0,148 West 48th St. New York NY,148 West 48th St.,New York,NY,,,1954.0,780.0
316904,Native Ground,1937,,1937-03-23,,Venice Theatre,Original Production,Play,Play,,17.0,,False,False,,,11,7,4,7319.0,932 Seventh Ave. at W. 58th St. New York NY,932 Seventh Ave. at W. 58th St.,New York,NY,,1954.0,1962.0,1700.0
313082,Chalked Out,1937,,1937-03-25,,Morosco Theatre,Original Production,Play,Play,,12.0,,False,False,,,34,31,3,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
321845,The Loves of Charles II,1937,,1937-03-28,1937-03-28,Lyceum Theatre (Broadway),Revival,Play,Play,,1.0,,False,True,,,1,0,2,7033.0,149 W. 45th St. New York NY 10036,149 W. 45th St.,New York,NY,10036,,,922.0
320511,Empress Eugenie,1937,,1937-03-30,1937-03-30,Lyceum Theatre (Broadway),Original Production,Play,Play,,1.0,,False,False,,,1,0,1,7033.0,149 W. 45th St. New York NY 10036,149 W. 45th St.,New York,NY,10036,,,922.0
321846,The Wives of Henry VIII,1937,,1937-04-02,1937-04-02,Lyceum Theatre (Broadway),Revival,Play,Play,,1.0,,False,True,,,1,0,2,7033.0,149 W. 45th St. New York NY 10036,149 W. 45th St.,New York,NY,10036,,,922.0
321847,Mansion on the Hudson,1937,,1937-04-04,1937-04-04,Lyceum Theatre (Broadway),Revival,Play,Play,,1.0,,False,True,,,1,0,2,7033.0,149 W. 45th St. New York NY 10036,149 W. 45th St.,New York,NY,10036,,,922.0
315856,Excursion,1937,,1937-04-09,,Vanderbilt Theatre,Original Production,Play,Play,,116.0,,False,False,,,40,36,4,5086.0,148 West 48th St. New York NY,148 West 48th St.,New York,NY,,,1954.0,780.0
320512,Professor Mamlock,1937,,1937-04-13,1938-07-10,Experimental Theatre,Original Production,Play,Play,,76.0,,False,False,,,27,23,4,7110.0,22 W. 63rd St. New York NY,22 W. 63rd St.,New York,NY,,1941.0,1957.0,1025.0
3335,Babes in Arms,1937,,1937-04-14,1937-12-18,Shubert Theatre (Broadway),Original Production,Musical,Musical,1.0,289.0,,False,False,,,64,56,8,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
313083,Todo Un Hombre,1937,,1937-04-18,,Ambassador Theatre,Original Production,Play,Play,,,,False,False,,,2,0,2,6987.0,219 W. 49th St. New York NY 10019,219 W. 49th St.,New York,NY,10019,,,1125.0
313084,Amor,1937,,1937-04-18,,Ambassador Theatre,Original Production,Play,Play,,,,False,False,,,2,0,2,6987.0,219 W. 49th St. New York NY 10019,219 W. 49th St.,New York,NY,10019,,,1125.0
313085,Terra Baja,1937,,1937-04-18,,Ambassador Theatre,Original Production,Play,Play,,,,False,False,,,2,0,2,6987.0,219 W. 49th St. New York NY 10019,219 W. 49th St.,New York,NY,10019,,,1125.0
313086,Cuando Los Hijos de Eva no son Lo Hijos de Adan,1937,,1937-04-18,,Ambassador Theatre,Original Production,Play,Play,,,,False,False,,,2,0,2,6987.0,219 W. 49th St. New York NY 10019,219 W. 49th St.,New York,NY,10019,,,1125.0
315986,Penny Wise,1937,,1937-04-19,,Morosco Theatre,Original Production,Play,Play,,65.0,,False,False,,,11,7,4,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
316905,Curtain Call,1937,,1937-04-22,,John Golden Theatre,Original Production,Play,Play,,4.0,,False,False,,,20,15,5,5043.0,252 West 45th St. New York NY,252 West 45th St.,New York,NY,,,,805.0
316377,Tobias and the Angel,1937,,1937-04-28,,Provincetown Playhouse,Original Production,Play,Play,,22.0,,False,False,,,18,13,5,7439.0,133 MacDougal St. New York NY,133 MacDougal St.,New York,NY,,,,
316378,Without Warning,1937,,1937-05-01,,National Theatre,Original Production,Play,Play,,17.0,,False,False,,,17,13,4,7050.0,208 W. 41st St. New York NY 10036,208 W. 41st St.,New York,NY,10036,,,1232.0
313087,Horse Play,1937,,1937-05-06,,Children's Theatre,Original Production,Play,Play,,,,False,False,,,2,0,2,7188.0,(address unknown) New York NY,(address unknown),New York,NY,,,,
316379,Hymn to the Rising Sun,1937,,1937-05-06,,Ritz Theatre,Revival,Play,Play,,10.0,,False,True,,,2,0,2,7057.0,219 W. 48th St. New York NY 10036,219 W. 48th St.,New York,NY,10036,,,947.0
316380,Unto Such Glory,1937,,1937-05-06,,Ritz Theatre,Revival,Play,Play,,10.0,,False,True,,,2,0,2,7057.0,219 W. 48th St. New York NY 10036,219 W. 48th St.,New York,NY,10036,,,947.0
2340,Orchids Preferred,1937,,1937-05-11,1937-05-15,Imperial Theatre (Broadway),Original Production,Musical,Musical,1.0,7.0,,False,False,,,42,35,9,5042.0,249 West 45th St. New York NY,249 West 45th St.,New York,NY,,,,1443.0
315988,Abie's Irish Rose,1937,,1937-05-12,,Little Theatre,Revival,Play,Play,,46.0,,False,True,,,16,14,3,7027.0,240 W. 44th St. New York NY 10036,240 W. 44th St.,New York,NY,10036,,,597.0
312310,Damaged Goods,1937,,1937-05-17,,48th Street Theatre,Revival,Play,Play,,8.0,,False,True,,,13,11,3,7094.0,157 W. 48th St. New York NY,157 W. 48th St.,New York,NY,,,1955.0,970.0
320515,Sea Legs,1937,,1937-05-18,1937-05-29,Mansfield Theatre,Original Production,Musical,Musical,,15.0,,False,False,,,44,34,10,7037.0,256 W. 47th St. New York NY 10036,256 W. 47th St.,New York,NY,10036,,,1109.0
320516,Room Service,1937,,1937-05-19,1938-07-16,Cort Theatre (Broadway),Original Production,Play,Play,,500.0,,False,False,,,18,15,3,5028.0,138 West 48th St. New York NY,138 West 48th St.,New York,NY,,,,1084.0
320517,The Revolt of the Beavers,1937,,1937-05-20,1937-06-19,Adelphi Theatre,Original Production,Play,Play,,,,False,False,,,1,0,1,7203.0,152 W. 54th St. New York NY,152 W. 54th St.,New York,NY,,,1970.0,1400.0
320518,Money Mad,1937,,1937-05-24,1937-05-24,49th Street Theatre,Original Production,Play,Play,,1.0,,False,False,,,16,13,3,6902.0,235 W. 49th St. New York NY,235 W. 49th St.,New York,NY,,1940.0,1940.0,750.0
315991,The Bat,1937,,1937-05-31,,Majestic Theatre (Broadway),Revival,Play,Play,,18.0,,False,True,,,14,10,4,5052.0,245 West 44th St. New York NY,245 West 44th St.,New York,NY,,,,1645.0
320519,The Case of Philip Lawrence,1937,,1937-06-07,1937-07-31,Lafayette Theatre,Original Production,Play,Play,,55.0,,False,False,,,35,33,3,7327.0,132nd St. and 7th Ave. New York NY,132nd St. and 7th Ave.,New York,NY,,,,
315987,The Cat and the Canary,1937,,1937-06-14,,Majestic Theatre (Broadway),Original Production,Play,Play,,9.0,,False,False,,,14,10,4,5052.0,245 West 44th St. New York NY,245 West 44th St.,New York,NY,,,,1645.0
320520,Swing It,1937,,1937-07-22,1937-09-01,Adelphi Theatre,Original Production,Musical,Musical,,36.0,,False,False,,,58,51,7,7203.0,152 W. 54th St. New York NY,152 W. 54th St.,New York,NY,,,1970.0,1400.0
8109,Virginia,1937,,1937-09-02,1937-10-23,Center Theatre,Original Production,Musical,Musical,1.0,60.0,,False,False,,,143,127,17,5024.0,6th Avenue and 49th St. New York NY,6th Avenue and 49th St.,New York,NY,,,1960.0,3700.0
315061,King Richard II,1937,,1937-09-15,,St. James Theatre (Broadway),Revival,Play,Play,,38.0,,False,True,,,29,24,5,5077.0,246 West 44th St. New York NY,246 West 44th St.,New York,NY,,,,1709.0
314051,George and Margaret,1937,,1937-09-22,,Morosco Theatre,Original Production,Play,Play,,86.0,,False,False,,,11,8,3,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
315054,Blow Ye Winds,1937,,1937-09-23,,46th Street Theatre,Original Production,Play,Play,,36.0,,False,False,,,16,13,3,6906.0,226 W.46th St. New York NY,226 W.46th St.,New York,NY,,,,1368.0
314052,The Lady Has a Heart,1937,,1937-09-25,,Longacre Theatre,Original Production,Play,Play,,91.0,,False,False,,,13,10,3,5211.0,220 West 48th Street New York NY,220 West 48th Street,New York,NY,,,,1091.0
315055,On Location,1937,,1937-09-27,,Ritz Theatre,Original Production,Play,Play,,8.0,,False,False,,,17,14,3,7057.0,219 W. 48th St. New York NY 10036,219 W. 48th St.,New York,NY,10036,,,947.0
318257,French Without Tears,1937,,1937-09-28,,Henry Miller's Theatre,Original Production,Play,Play,,111.0,,False,False,,,19,10,9,5039.0,124 West 43rd St. New York NY,124 West 43rd St.,New York,NY,,,2004.0,950.0
316903,The Star-Wagon,1937,,1937-09-29,,Empire Theatre,Original Production,Play,Play,,223.0,,False,False,,,28,18,11,7233.0,1430 Broadway (40th & 41st) New York NY,1430 Broadway (40th & 41st),New York,NY,,,1953.0,1100.0
315056,"How Come, Lawd?",1937,,1937-09-30,,49th Street Theatre,Original Production,Play,Play,,2.0,,False,False,,,17,13,4,6902.0,235 W. 49th St. New York NY,235 W. 49th St.,New York,NY,,1940.0,1940.0,750.0
5070,A Hero is Born,1937,,1937-10-01,1937-11-27,Adelphi Theatre,Original Production,Musical,Musical,1.0,50.0,,False,False,,,81,74,8,7203.0,152 W. 54th St. New York NY,152 W. 54th St.,New York,NY,,,1970.0,1400.0
315057,Katie Roche,1937,,1937-10-02,,Ambassador Theatre,Original Production,Play,Play,,5.0,,False,False,,,11,8,3,6987.0,219 W. 49th St. New York NY 10019,219 W. 49th St.,New York,NY,10019,,,1125.0
314053,To Quito and Back,1937,,1937-10-06,,Guild Theatre,Original Production,Play,Play,,46.0,,False,False,,,47,42,5,7024.0,245 W. 52nd St. New York NY 10019,245 W. 52nd St.,New York,NY,10019,,,1222.0
315062,The Plough and the Stars,1937,,1937-10-07,,Ambassador Theatre,Revival,Play,Play,,4.0,,False,True,,,16,13,3,6987.0,219 W. 49th St. New York NY 10019,219 W. 49th St.,New York,NY,10019,,,1125.0
315982,Susan and God,1937,,1937-10-07,,Plymouth Theatre,Original Production,Play,Play,,288.0,,False,False,,,18,11,7,7054.0,236 W. 45th St. New York NY 10036,236 W. 45th St.,New York,NY,10036,,,1093.0
2337,The Fireman's Flame,1937,,1937-10-09,1938-04-30,American Music Hall,Original Production,Musical,Musical,1.0,204.0,,False,False,,,29,23,6,6132.0,139-41 East 55th Street New York NY,139-41 East 55th Street,New York,NY,,,,
314542,The Far-off Hills,1937,,1937-10-11,,Ambassador Theatre,Revival,Play,Play,,47.0,,False,True,,,13,10,3,6987.0,219 W. 49th St. New York NY 10019,219 W. 49th St.,New York,NY,10019,,,1125.0
315058,In Clover,1937,,1937-10-13,,Vanderbilt Theatre,Original Production,Play,Play,,3.0,,False,False,,,20,16,4,5086.0,148 West 48th St. New York NY,148 West 48th St.,New York,NY,,,1954.0,780.0
315059,Wise Tomorrow,1937,,1937-10-15,,Biltmore Theatre,Original Production,Play,Play,,3.0,,False,False,,,14,10,4,5199.0,261-5 West 47th St. New York NY,261-5 West 47th St.,New York,NY,,,,948.0
315060,Wall Street Scene,1937,,1937-10-18,,Comedy Theatre,Original Production,Play,Play,,3.0,,False,False,,,19,15,4,7196.0,110 W. 41st St. New York NY,110 W. 41st St.,New York,NY,,,1942.0,625.0
314535,Angel Island,1937,,1937-10-20,,National Theatre,Original Production,Play,Play,,21.0,,False,False,,,20,17,3,7050.0,208 W. 41st St. New York NY 10036,208 W. 41st St.,New York,NY,10036,,,1232.0
317370,Many Mansions,1937,,1937-10-27,,Biltmore Theatre,Original Production,Play,Play,,158.0,,False,False,,,34,29,5,5199.0,261-5 West 47th St. New York NY,261-5 West 47th St.,New York,NY,,,,948.0
314543,As You Like It,1937,,1937-10-30,,Ritz Theatre,Revival,Play,Play,,17.0,,False,True,,,23,18,5,7057.0,219 W. 48th St. New York NY 10036,219 W. 48th St.,New York,NY,10036,,,947.0
317384,Amphitryon 38,1937,,1937-11-01,,Shubert Theatre (Broadway),Original Production,Play,Play,,153.0,,False,False,,,19,11,11,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
5188,I'd Rather Be Right,1937,,1937-11-02,1938-07-09,Alvin Theatre,Original Production,Musical,Musical,1.0,290.0,,False,False,,,77,72,7,6905.0,250 W. 52nd St. New York NY,250 W. 52nd St.,New York,NY,,,,1344.0
315985,Golden Boy,1937,,1937-11-04,,Belasco Theatre,Original Production,Play,Play,,250.0,,False,False,,,25,19,8,5205.0,111 West 44th St. New York NY,111 West 44th St.,New York,NY,,,,1018.0
314536,Young Mr. Disraeli,1937,,1937-11-10,,Fulton Theatre,Original Production,Play,Play,,6.0,,False,False,,,17,12,5,7238.0,210 W. 46th St. New York NY,210 W. 46th St.,New York,NY,,,1982.0,895.0
314544,Antony and Cleopatra,1937,,1937-11-10,,Mansfield Theatre,Revival,Play,Play,,5.0,,False,True,,,39,34,5,7037.0,256 W. 47th St. New York NY 10036,256 W. 47th St.,New York,NY,10036,,,1109.0
317386,Julius Caesar,1937,,1937-11-11,,National Theatre,Revival,Play,Play,,157.0,,False,True,,,25,19,9,7050.0,208 W. 41st St. New York NY 10036,208 W. 41st St.,New York,NY,10036,,,1232.0
314537,Places Please!,1937,,1937-11-12,,John Golden Theatre,Original Production,Play,Play,,3.0,,False,False,,,23,21,2,5043.0,252 West 45th St. New York NY,252 West 45th St.,New York,NY,,,,805.0
314538,Too Many Heroes,1937,,1937-11-15,,Hudson Theatre (Broadway),Original Production,Play,Play,,16.0,,False,False,,,30,26,4,6076.0,141 W. 44th St. New York NY,141 W. 44th St.,New York,NY,,,,1100.0
314059,Madame Bovary,1937,,1937-11-16,,Broadhurst Theatre,Revival,Play,Play,,39.0,,False,True,,,19,16,3,5016.0,235 W. 44th St. New York NY,235 W. 44th St.,New York,NY,,,,1186.0
317371,Father Malachy's Miracle,1937,,1937-11-17,,St. James Theatre (Broadway),Original Production,Play,Play,,125.0,,False,False,,,41,33,10,5077.0,246 West 44th St. New York NY,246 West 44th St.,New York,NY,,,,1709.0
314539,Robin Landing,1937,,1937-11-18,,46th Street Theatre,Original Production,Play,Play,,12.0,,False,False,,,18,13,5,6906.0,226 W.46th St. New York NY,226 W.46th St.,New York,NY,,,,1368.0
314540,The Bough Breaks,1937,,1937-11-19,,Little Theatre,Original Production,Play,Play,,3.0,,False,False,,,7,3,4,7027.0,240 W. 44th St. New York NY 10036,240 W. 44th St.,New York,NY,10036,,,597.0
314541,Work Is for Horses,1937,,1937-11-20,,Windsor Theatre,Original Production,Play,Play,,9.0,,False,False,,,8,7,1,7095.0,157 W. 48th St. New York NY,157 W. 48th St.,New York,NY,,,1955.0,970.0
318258,The Ghost of Yankee Doodle,1937,,1937-11-22,,Guild Theatre,Original Production,Play,Play,,48.0,,False,False,,,23,18,5,7024.0,245 W. 52nd St. New York NY 10019,245 W. 52nd St.,New York,NY,10019,,,1222.0
316375,Of Mice and Men,1937,,1937-11-23,,Music Box Theatre,Original Production,Play,Play,,207.0,,False,False,,,18,10,8,5057.0,239 West 45th St. New York NY,239 West 45th St.,New York,NY,,,,1009.0
314060,The New Gossoon,1937,,1937-11-29,,Ambassador Theatre,Revival,Play,Play,,8.0,,False,True,,,12,9,3,6987.0,219 W. 49th St. New York NY 10019,219 W. 49th St.,New York,NY,10019,,,1125.0
318259,Barchester Towers,1937,,1937-11-30,,Martin Beck Theatre,Original Production,Play,Play,,40.0,,False,False,,,15,12,3,7042.0,302 W. 45th St. New York NY 10036,302 W. 45th St.,New York,NY,10036,,,1437.0
5128,Hooray For What!,1937,,1937-12-01,,Winter Garden Theatre,Original Production,Musical,Musical,1.0,200.0,,False,False,,,81,70,12,5090.0,Drury Lane London,Drury Lane,London,,,,1965.0,1581.0
320525,Brown Sugar,1937,,1937-12-02,1937-12-04,Biltmore Theatre,Original Production,Play,Play,,4.0,,False,False,,,34,30,5,5199.0,261-5 West 47th St. New York NY,261-5 West 47th St.,New York,NY,,,,948.0
314054,Love in My Fashion,1937,,1937-12-03,,Ritz Theatre,Original Production,Play,Play,,2.0,,False,False,,,18,14,4,7057.0,219 W. 48th St. New York NY 10036,219 W. 48th St.,New York,NY,10036,,,947.0
314055,Merely Murder,1937,,1937-12-03,,Playhouse Theatre,Original Production,Play,Play,,3.0,,False,False,,,14,10,4,5301.0,137 W. 48th St. New York NY,137 W. 48th St.,New York,NY,,,1969.0,900.0
314061,Juno and the Paycock,1937,,1937-12-06,,Ambassador Theatre,Revival,Play,Play,,8.0,,False,True,,,15,13,2,6987.0,219 W. 49th St. New York NY 10019,219 W. 49th St.,New York,NY,10019,,,1125.0
318260,Edna His Wife,1937,,1937-12-07,,Little Theatre,Original Production,Play,Play,,32.0,,False,False,,,4,1,5,7027.0,240 W. 44th St. New York NY 10036,240 W. 44th St.,New York,NY,10036,,,597.0
314056,Siege,1937,,1937-12-08,,Longacre Theatre,Original Production,Play,Play,,6.0,,False,False,,,22,18,4,5211.0,220 West 48th Street New York NY,220 West 48th Street,New York,NY,,,,1091.0
314057,Something for Nothing,1937,,1937-12-09,,Windsor Theatre,Original Production,Play,Play,,2.0,,False,False,,,13,9,4,7095.0,157 W. 48th St. New York NY,157 W. 48th St.,New York,NY,,,1955.0,970.0
